Date,AirTmax,AirTmin,Rain,WindSpeed,SolRad
16/07/2005,18.6,12.1,0,3.189528,312.5057
17/07/2005,18.2,13.4,3.2,4.938624,108.0638
18/07/2005,16.6,11.9,2.6,6.224724,195.1859
19/07/2005,16.8,11.9,0.7,6.17328,169.0377
20/07/2005,17.6,12.4,0.8,3.909744,149.253
21/07/2005,19,14.6,0,2.520756,153.881
22/07/2005,19.3,14.2,0.8,2.777976,137.4516
23/07/2005,17.8,13.8,5.3,4.835736,73.8166
24/07/2005,20.1,13.4,0,8.23104,291.6797
25/07/2005,15.8,11.3,0,7.356492,135.4847
26/07/2005,16.6,10.4,0,3.755412,134.4434
27/07/2005,16.5,11.8,0,3.806856,69.9985
28/07/2005,18,11.2,0,7.45938,230.8215
29/07/2005,15.5,12.4,1.2,7.665156,111.8819
30/07/2005,15.4,11.8,0.1,6.739164,141.5011
31/07/2005,15.6,11.5,0,5.298732,136.526
01/08/2005,19.5,11.4,0,2.263536,250.2591
02/08/2005,18.5,12.3,4.2,4.62996,170.1947
03/08/2005,17.9,13.1,0.3,6.327612,136.1789
04/08/2005,14.9,12.7,9.6,3.909744,78.4446
05/08/2005,17.4,11.3,0,4.88718,250.0277
06/08/2005,16.8,12,3.4,2.777976,92.2129
07/08/2005,20.2,12.6,0,2.520756,166.1452
08/08/2005,21.5,11.1,0,2.726532,216.8218
09/08/2005,21.1,15.1,0,2.263536,172.1616
10/08/2005,20.6,14.9,0,2.777976,219.3672
11/08/2005,17.7,13.3,1.9,3.755412,106.5597
12/08/2005,18.5,12.8,7.4,3.395304,123.799
13/08/2005,17.2,14,1,6.070392,140.5755
14/08/2005,16.7,12.8,0,4.475628,90.4774
15/08/2005,19.8,13.9,0.8,3.240972,108.9894
16/08/2005,20.8,15.3,0,3.961188,157.352
17/08/2005,16.4,13.1,27.7,2.880864,33.0902
18/08/2005,18.3,12.7,1.6,4.064076,216.9375
19/08/2005,15.9,12.8,0.8,6.790608,96.9566
20/08/2005,20.9,11.3,6.8,2.366424,179.9135
21/08/2005,17.7,13.9,22.7,4.527072,52.6435
22/08/2005,17.9,12.2,0.2,4.835736,208.8385
23/08/2005,17.1,14.6,12.4,8.694036,66.4118
24/08/2005,16.5,10.1,1.9,6.070392,198.7726
25/08/2005,15.3,9.4,5.9,6.327612,170.1947
26/08/2005,15.3,10.2,1.8,3.8583,73.9323
27/08/2005,17,11.6,0,3.240972,148.096
28/08/2005,17.7,13.1,4.3,8.796924,36.3298
29/08/2005,17.6,9.9,0.1,3.446748,234.7553
30/08/2005,18.5,9.4,0.8,3.240972,107.8324
31/08/2005,16.4,11.6,0.5,4.269852,66.9903
01/09/2005,17.6,8.6,1,2.675088,224.9208
02/09/2005,19.3,11.6,1.1,3.703968,194.2603
03/09/2005,21.2,11.9,0,6.481944,200.7395
04/09/2005,21.2,15.3,0,4.166964,90.9402
05/09/2005,21.6,11.5,0,1.749096,215.0863
06/09/2005,20,11.8,1.1,3.498192,135.0219
07/09/2005,17.2,13.6,6.9,5.092956,41.4206
08/09/2005,17.1,12.7,0.9,2.777976,94.6426
09/09/2005,14.7,12.4,5.2,5.65884,45.3544
10/09/2005,15.8,12,0,6.121836,168.5749
11/09/2005,17.8,9.3,0,2.109204,144.0465
12/09/2005,17.7,11.1,0,4.321296,149.9472
13/09/2005,20,13.3,6.2,6.327612,107.0225
14/09/2005,17.5,13.2,1.9,3.34386,97.9979
15/09/2005,14.3,9.3,4.9,5.1444,75.205
16/09/2005,13.3,8.8,0,3.446748,71.1555
17/09/2005,14.6,8.7,0,3.446748,62.8251
18/09/2005,17,12.3,0,6.739164,96.9566
19/09/2005,16.2,11.8,11.2,4.88718,41.0735
20/09/2005,16.1,11.8,0.1,3.189528,78.0975
21/09/2005,18,12,3.9,7.047828,28.925
22/09/2005,19.3,12.5,4.7,7.150716,63.0565
23/09/2005,14.8,6.4,1.6,6.893496,115.8157
24/09/2005,13.4,6.6,9.5,6.842052,16.5451
25/09/2005,14.5,10.1,2,5.041512,138.6086
26/09/2005,18,12.1,13,9.77436,52.7592
27/09/2005,13.3,8.7,7.8,7.253604,108.6423
28/09/2005,13.9,8.2,14.8,8.436816,78.7917
29/09/2005,15.4,9.7,10.5,4.11552,35.7513
30/09/2005,15.8,10.6,5.4,7.7166,91.2873
01/10/2005,13.4,8.8,8.6,11.472012,111.1877
02/10/2005,15.4,11,0,3.8583,67.8002
03/10/2005,14.8,11.4,0,3.498192,44.7759
04/10/2005,14.1,10.4,0,5.813172,67.3374
05/10/2005,16,11.4,0,5.453064,47.3213
06/10/2005,16.4,10.6,0,6.327612,111.8819
07/10/2005,16.4,9.7,6.2,6.996384,28.1151
08/10/2005,12.7,6.4,8.4,4.37274,94.6426
09/10/2005,15.1,9.6,4.2,10.2888,7.6362
10/10/2005,13.5,7.9,18.3,3.806856,22.0987
11/10/2005,11.6,5.1,0.2,2.417868,62.8251
12/10/2005,12.5,4.8,0,3.446748,79.2545
13/10/2005,14.6,3.8,0.1,2.109204,118.1297
14/10/2005,14.1,6.1,0,6.481944,108.4109
15/10/2005,17.8,13.9,0,8.128152,59.1227
16/10/2005,17.4,13.1,0.6,5.967504,32.0489
17/10/2005,16,12.1,2,6.533388,42.3462
18/10/2005,14,10.9,3.4,6.379056,22.5615
19/10/2005,12.4,9.3,1,2.777976,37.3711
20/10/2005,14.3,9.3,1.6,4.732848,95.1054
21/10/2005,12,9.4,13.1,4.938624,21.983
22/10/2005,13.8,7.2,10.2,1.440432,57.0401
23/10/2005,13.2,7.4,8.7,3.549636,71.9654
24/10/2005,14.5,11.8,6.2,5.504508,20.7103
25/10/2005,14,9.6,4.7,6.790608,49.5196
26/10/2005,17.7,10.2,5.2,7.20216,9.0246
27/10/2005,16.4,13.4,13.7,10.443132,5.9007
28/10/2005,14.6,9.3,1.4,7.562268,73.2381
29/10/2005,15.2,9,8.5,8.23104,12.8427
30/10/2005,15.2,10.2,1.8,8.951256,32.1646
31/10/2005,11.8,8.3,7.2,5.607396,23.8342
01/11/2005,13.1,7.2,2,4.990068,60.8582
02/11/2005,13.8,9.1,28.2,6.224724,18.3963
03/11/2005,13.3,8,10.6,6.533388,29.5035
04/11/2005,10.8,6.9,5.2,6.533388,69.42
05/11/2005,13.6,8.3,7.6,5.761728,55.1889
06/11/2005,11.9,6.4,7.6,8.436816,50.2138
07/11/2005,12.2,5.5,12.9,8.385372,13.9997
08/11/2005,12.4,4.8,6.4,3.909744,60.5111
09/11/2005,12.8,4.7,12.6,6.68772,15.3881
10/11/2005,13.3,10.1,6.2,5.607396,23.3714
11/11/2005,14.6,5.8,9.9,12.140784,27.4209
12/11/2005,9.9,5.9,7.4,6.070392,38.8752
13/11/2005,10.9,4.8,0.6,1.903428,41.1892
14/11/2005,13.1,7.9,7.9,6.327612,13.0741
15/11/2005,12.6,8.1,0.3,4.990068,31.0076
16/11/2005,8.8,5.2,0.2,2.212092,19.0905
17/11/2005,7,2.9,0,4.475628,48.4783
18/11/2005,11.7,5.4,0,5.247288,28.5779
19/11/2005,8.2,4,0,3.189528,43.3875
20/11/2005,8.9,2.1,0.1,1.851984,46.3957
21/11/2005,8.4,3.7,0.3,4.218408,50.2138
22/11/2005,8.4,1.5,0.1,2.983752,48.9411
23/11/2005,10.5,-0.2,0.1,2.160648,11.6857
24/11/2005,11.2,2.5,6.3,12.08934,21.5202
25/11/2005,6.8,2.4,11.4,13.838436,17.0079
26/11/2005,7.6,3.6,6.6,8.899812,32.396
27/11/2005,6.7,3.5,3.5,3.909744,12.4956
28/11/2005,6.8,2.8,2.9,4.012632,34.5943
29/11/2005,10.2,3.5,12.9,4.681404,9.8345
30/11/2005,10.2,7.3,4.1,3.60108,11.8014
01/12/2005,7.6,4.5,4,3.035196,36.6769
02/12/2005,8.2,4.5,20.3,7.047828,9.6031
03/12/2005,8.8,5.1,4.3,3.292416,15.2724
04/12/2005,8,5.1,4,8.23104,26.2639
05/12/2005,7.8,4.3,5.4,8.436816,25.6854
06/12/2005,9.5,4.5,0.9,1.388988,26.0325
07/12/2005,9.4,4.2,16.9,7.356492,6.1321
08/12/2005,8.3,4,7.1,3.909744,5.3222
09/12/2005,12.3,8.3,6.3,3.961188,3.3553
10/12/2005,12.9,10.5,0,5.555952,30.3134
11/12/2005,11.2,5.9,1.7,5.298732,6.7106
12/12/2005,8.4,1.2,0.2,2.82942,29.8506
13/12/2005,9.9,0.8,0,2.212092,16.4294
14/12/2005,10.4,9,0.2,6.584832,12.727
15/12/2005,12,10,0.9,8.74548,15.9666
16/12/2005,12.3,7.8,5.8,9.77436,12.2642
17/12/2005,8.5,6.7,0.8,1.697652,11.3386
18/12/2005,9.8,6.4,4.7,5.555952,10.6444
19/12/2005,10.2,6.2,0.4,2.82942,21.7516
20/12/2005,11.8,8.5,0.1,7.510824,20.5946
21/12/2005,11.9,5.8,4.7,3.961188,20.1318
22/12/2005,11.6,10,2.1,9.877248,9.0246
23/12/2005,10.7,7.7,4.4,2.212092,8.3304
24/12/2005,9.9,6.9,3.9,1.697652,7.8676
25/12/2005,8.2,2.6,0.1,2.675088,17.0079
26/12/2005,5.8,1,0,3.189528,29.9663
27/12/2005,4.6,-0.1,0.2,3.498192,34.2472
28/12/2005,2.7,-0.3,0,5.65884,15.1567
29/12/2005,10.1,0.6,11,5.864616,4.7437
30/12/2005,10.8,6.8,19.3,6.739164,17.8178
31/12/2005,9.3,6.2,18.9,12.398004,10.0659
01/01/2006,9,5.3,5,9.105588,13.4212
02/01/2006,10.9,6,5.5,3.8583,9.9502
03/01/2006,10.2,5.3,0,2.5722,29.2721
04/01/2006,8.5,6.8,0.5,6.276168,6.5949
05/01/2006,7.2,1,11.1,6.276168,2.6611
06/01/2006,5.9,2.1,1.9,1.954872,15.8509
07/01/2006,4,1.6,0,5.40162,12.8427
08/01/2006,4.5,0.7,0,4.681404,34.9414
09/01/2006,10.2,0.9,6.4,6.533388,3.1239
10/01/2006,12.6,6.7,6.3,7.356492,7.0577
11/01/2006,9.1,4.9,5,7.356492,35.0571
12/01/2006,12.3,7.8,5.3,8.899812,3.8181
13/01/2006,10.6,3.5,6.1,6.533388,11.6857
14/01/2006,8,1.8,0.2,6.379056,33.4373
15/01/2006,9.7,6,5.3,8.23104,11.6857
16/01/2006,8.8,5,8.2,4.166964,11.57
17/01/2006,11.5,7.5,2,8.642592,13.0741
18/01/2006,11.6,10,12.7,5.041512,5.4379
19/01/2006,11.6,5.4,13,9.877248,9.7188
20/01/2006,8.7,4.1,6.1,8.076708,23.4871
21/01/2006,10,5,0,3.08664,36.9083
22/01/2006,9.8,7.2,0,3.703968,13.7683
23/01/2006,9.4,7,0,6.94494,12.3799
24/01/2006,8.9,5.5,0,3.703968,27.1895
25/01/2006,7.8,3.9,0,4.938624,19.3219
26/01/2006,5.7,2.4,0,4.784292,24.1813
27/01/2006,5.6,0.8,0,2.675088,17.8178
28/01/2006,7.8,1.5,0,3.035196,51.1394
29/01/2006,7.6,1.2,0,3.755412,63.635
30/01/2006,3.1,-1,0,4.475628,54.8418
31/01/2006,4.9,-0.6,0,3.549636,54.7261
01/02/2006,7.3,4,0.5,5.504508,17.5864
02/02/2006,10.4,6.7,0,5.350176,33.0902
03/02/2006,9.6,5.9,0,2.109204,27.1895
04/02/2006,8.1,6.2,0,2.417868,13.0741
05/02/2006,8.3,5.6,0,3.138084,8.9089
06/02/2006,9.6,7.9,0,3.446748,11.1072
07/02/2006,9.7,6,10.1,7.305048,10.7601
08/02/2006,8.5,3.5,2.6,5.298732,49.0568
09/02/2006,8.1,2.1,0.2,2.109204,50.6766
10/02/2006,6,1.5,0.1,5.041512,34.9414
11/02/2006,10.3,5.2,10.5,4.938624,44.7759
12/02/2006,11.3,7.9,19.5,4.990068,13.4212
13/02/2006,11.8,6.7,14.4,4.527072,26.7267
14/02/2006,10.5,6.6,6.9,6.327612,42.2305
15/02/2006,9.1,3.7,7.6,6.4305,61.8995
16/02/2006,8.6,3.2,8.2,6.636276,34.4786
17/02/2006,8.6,1.7,3.1,2.366424,39.1066
18/02/2006,9.5,1.4,0.5,2.82942,77.8661
19/02/2006,8.2,0.8,0,3.34386,85.7337
20/02/2006,9.3,2.2,0.1,4.62996,82.9569
21/02/2006,8.2,3,0.8,4.012632,53.1063
22/02/2006,6.8,2.3,0.1,4.62996,68.7258
23/02/2006,6.5,3,0.5,4.732848,48.7097
24/02/2006,9.8,3.2,0,6.893496,75.3207
25/02/2006,6.7,2.7,0,4.62996,68.3787
26/02/2006,7.5,2.3,0,4.321296,53.5691
27/02/2006,8.5,1.5,2.7,5.195844,62.0152
28/02/2006,6.3,0.6,3.7,6.533388,92.56
01/03/2006,3.7,-0.7,5.6,4.064076,87.0064
02/03/2006,6.3,-2.4,0.6,2.212092,120.328
03/03/2006,5.9,-3,1.4,2.675088,89.3204
04/03/2006,6.2,-1.7,3.2,4.11552,115.7
05/03/2006,8.1,2,2.9,3.395304,72.7753
06/03/2006,8.6,1.5,3.7,2.469312,56.8087
07/03/2006,10.4,6.7,11.8,3.703968,23.4871
08/03/2006,10.5,4.9,12.7,5.504508,97.9979
09/03/2006,8.9,4.7,11.2,9.208476,59.3541
10/03/2006,9.5,4.1,2.2,8.179596,121.7164
11/03/2006,8.5,3,18,4.218408,21.1731
12/03/2006,11.8,8,2.4,6.17328,39.4537
13/03/2006,11.6,8.3,10.9,8.025264,38.6438
14/03/2006,11.9,4.8,0.8,4.835736,103.4358
15/03/2006,10.2,5,0,3.035196,52.5278
16/03/2006,6.2,2.2,0,5.864616,69.5357
17/03/2006,5.5,2.9,0.3,5.555952,41.9991
18/03/2006,9.4,2.5,0,5.504508,118.2454
19/03/2006,8.4,2,0,3.755412,104.9399
20/03/2006,7.8,5.1,0,4.527072,55.1889
21/03/2006,5.4,0.8,0,4.475628,65.1391
22/03/2006,8.1,-1.4,0,4.064076,150.5257
23/03/2006,6.4,1.4,0.2,6.224724,43.6189
24/03/2006,6.6,4.5,1.8,4.784292,42.809
25/03/2006,12.1,5.6,3.6,5.761728,77.1719
26/03/2006,12.9,9.7,22.2,6.481944,37.6025
27/03/2006,11.3,8.1,3.8,4.784292,60.2797
28/03/2006,8.2,3.3,1.7,7.510824,80.7586
29/03/2006,10.7,3.4,5.9,3.806856,139.1871
30/03/2006,10.7,5.8,7.1,4.321296,65.4862
31/03/2006,10.5,5.7,3.4,5.092956,96.3781
01/04/2006,12.1,6.1,7.7,5.453064,115.8157
02/04/2006,9.5,5.5,10.1,8.899812,113.7331
03/04/2006,9.8,3.2,0.9,5.247288,179.6821
04/04/2006,9.7,0.9,0,4.166964,191.9463
05/04/2006,9.6,-0.5,3.6,4.166964,138.2615
06/04/2006,9.8,5.6,5.4,5.864616,73.7009
07/04/2006,9.9,3,8.3,7.099272,91.0559
08/04/2006,9.6,4,2.6,8.076708,169.9633
09/04/2006,9.9,2.4,2.5,4.835736,181.3019
10/04/2006,10.4,1.9,2.6,5.40162,142.1953
11/04/2006,11.6,7.9,18.4,8.74548,161.5172
12/04/2006,12,7.5,2.2,6.4305,49.9824
13/04/2006,11.9,6.2,3.1,7.97382,166.4923
14/04/2006,12.8,5.3,0.6,3.34386,189.5166
15/04/2006,12.9,6.7,0.5,2.983752,80.99
16/04/2006,12.3,7.4,0.5,4.784292,135.7161
17/04/2006,12.1,7.2,6.9,7.20216,86.8907
18/04/2006,10.2,4.7,5.7,2.675088,75.4364
19/04/2006,12.7,4.2,2.1,2.82942,166.4923
20/04/2006,13.6,6.2,0.4,4.681404,140.9226
21/04/2006,17.1,6.5,0,4.064076,236.4908
22/04/2006,11.6,7.3,6.5,5.40162,52.6435
23/04/2006,14.9,5.1,0,2.212092,230.4744
24/04/2006,11.9,4.7,6,6.842052,43.1561
25/04/2006,13,7.7,1,6.68772,203.9791
26/04/2006,11.9,7.2,2,3.755412,112.1133
27/04/2006,15.1,7.5,0,3.60108,239.499
28/04/2006,14.1,7.1,0,4.681404,251.6475
29/04/2006,14.9,8.3,0,3.909744,211.731
30/04/2006,10.9,7.6,11.3,4.835736,43.1561
01/05/2006,12.5,6.2,1,6.584832,243.8956
02/05/2006,11,7,10.7,8.539704,66.4118
03/05/2006,13.9,7.3,3.7,8.74548,214.9706
04/05/2006,16.2,6.7,2.3,9.671472,202.9378
05/05/2006,16.4,5.8,0.1,7.819488,272.5892
06/05/2006,14.4,8.3,7.1,7.97382,153.881
07/05/2006,16.2,7.4,1.9,5.607396,241.3502
08/05/2006,12.6,7.6,2.4,2.983752,50.2138
09/05/2006,17.9,9.5,0,2.82942,234.5239
10/05/2006,21.3,9.4,0,3.240972,216.7061
11/05/2006,23.6,9.6,0.1,2.417868,219.7143
12/05/2006,15.5,8.6,0,6.379056,234.0611
13/05/2006,16.4,7.1,0,4.012632,237.5321
14/05/2006,13.5,9.7,12.6,3.240972,78.7917
15/05/2006,14.1,11,8.1,4.681404,88.5105
16/05/2006,14.4,11.5,7,4.218408,58.8913
17/05/2006,13.9,11.4,19.8,8.796924,47.0899
18/05/2006,13.8,9.4,8.9,9.465696,131.898
19/05/2006,14.8,9.5,7.8,6.17328,156.8892
20/05/2006,12.9,5.2,5.3,6.893496,225.615
21/05/2006,8.7,4.9,12.8,6.636276,63.9821
22/05/2006,10.1,4.5,4.8,8.48826,226.5406
23/05/2006,11.9,4,10.1,5.761728,202.2436
24/05/2006,13.4,5.3,3.3,5.1444,285.8947
25/05/2006,14.8,4.1,3.9,2.05776,206.0617
26/05/2006,14.6,11.1,7.7,6.121836,155.8479
27/05/2006,15.1,11,1.7,6.790608,207.4501
28/05/2006,13.5,8.9,0.4,5.91606,140.1127
29/05/2006,12.7,6.5,0.8,7.819488,258.2424
30/05/2006,15,6.4,0,4.732848,329.5136
31/05/2006,15.4,5.5,0,2.932308,276.2916
01/06/2006,16,9.7,0,3.806856,295.1507
02/06/2006,19.9,8.4,0,2.5722,324.8856
03/06/2006,21.1,6.4,0,2.5722,313.8941
04/06/2006,20.6,11.8,0,3.035196,297.5804
05/06/2006,23.8,9.6,0,2.160648,304.4067
06/06/2006,21.5,11.4,0,2.777976,305.3323
07/06/2006,19.8,11.2,0,2.520756,246.441
08/06/2006,25.2,11.1,0,2.5722,309.4975
09/06/2006,24.4,14,0,6.68772,243.5485
10/06/2006,22.1,14.8,0.1,8.48826,159.4346
11/06/2006,18.4,11.7,0.3,8.694036,208.0286
12/06/2006,15.9,12,1.9,8.796924,139.7656
13/06/2006,16.4,10.6,0,4.166964,160.823
14/06/2006,19,9,0,2.520756,276.523
15/06/2006,17.2,10.5,0.4,3.652524,151.4513
16/06/2006,15.8,11.4,3.9,3.292416,105.6341
17/06/2006,16.4,12.8,3.6,3.755412,101.1218
18/06/2006,15.6,11.5,11.3,4.166964,79.833
19/06/2006,17.6,11.9,1.8,4.62996,159.0875
20/06/2006,15.4,10.5,7,8.23104,108.4109
21/06/2006,13.8,9.8,4.4,10.340244,179.7978
22/06/2006,13.3,10.1,0.1,6.893496,113.386
23/06/2006,17.2,7.9,0,2.31498,288.3244
24/06/2006,18.3,10.7,0,2.932308,192.7562
25/06/2006,16.7,10.4,0,6.4305,289.4814
26/06/2006,19.8,11.4,0,5.453064,204.3262
27/06/2006,19.8,9.1,0,2.5722,208.3757
28/06/2006,16.8,10.3,1.9,4.064076,120.0966
29/06/2006,17,11.2,4.9,2.983752,157.6991
30/06/2006,19.5,9.8,0,3.498192,248.9864
01/07/2006,18.3,12.7,0.8,4.681404,62.478
02/07/2006,18.7,12.4,0.1,4.732848,157.2363
03/07/2006,18,12.4,0,9.208476,330.902
04/07/2006,21.2,12.1,0,4.578516,127.8485
05/07/2006,19.5,13.1,0,3.909744,255.2342
06/07/2006,17.4,12.9,4.6,5.453064,143.8151
07/07/2006,17.2,10.9,2.1,4.11552,195.9958
08/07/2006,15.4,11.3,12.6,6.584832,48.0155
09/07/2006,17.5,13,3,5.813172,161.8643
10/07/2006,17.9,12.3,0.9,6.533388,151.9141
11/07/2006,17.2,11.7,0.3,5.607396,189.748
12/07/2006,17.9,11.1,0.6,4.37274,186.7398
13/07/2006,19.4,9.1,0,2.777976,247.3666
14/07/2006,23.2,10,0,3.446748,314.4726
15/07/2006,24.8,10.8,0,2.263536,301.1671
16/07/2006,20.7,12.1,0,3.138084,211.2682
17/07/2006,24.3,14.4,0,3.292416,274.6718
18/07/2006,27.8,15.7,0,3.652524,304.4067
19/07/2006,27.3,16.4,0.1,4.218408,149.9472
20/07/2006,21.9,13.8,0,2.675088,121.6007
21/07/2006,23,10.9,0.3,3.035196,198.1941
22/07/2006,18.7,13,3.8,5.041512,139.6499
23/07/2006,18.2,14.1,1.6,5.1444,156.5421
24/07/2006,19.3,15.1,11.5,3.652524,74.8579
25/07/2006,21.2,15.6,0.1,2.777976,78.676
26/07/2006,21.1,15.1,3.2,2.366424,162.5585
27/07/2006,18.9,14.3,7.3,2.675088,93.4856
28/07/2006,20.8,14.2,0.1,2.212092,167.6493
29/07/2006,20.1,14.7,4,7.7166,100.8904
30/07/2006,18.9,13,4.6,7.407936,157.2363
31/07/2006,19,13.5,4.7,7.253604,192.4091
01/08/2006,18.6,13.8,0.4,7.356492,180.3763
02/08/2006,17.9,13,0,5.813172,175.4012
03/08/2006,18.7,13,0,3.34386,134.0963
04/08/2006,18.8,14.8,2.3,3.961188,58.5442
05/08/2006,20.9,16.5,2.5,4.37274,115.9314
06/08/2006,18.2,13.9,5.7,4.62996,185.2357
07/08/2006,18,11,0,2.675088,144.5093
08/08/2006,17.1,9.4,6.2,5.041512,85.5023
09/08/2006,17.3,12.4,0,5.761728,100.7747
10/08/2006,18.4,13.8,0,6.636276,170.3104
11/08/2006,16.9,12.7,0,7.253604,97.4194
12/08/2006,16.1,12.1,0.1,6.276168,122.1792
13/08/2006,17,10.9,0,4.064076,107.4853
14/08/2006,17.5,12.2,0,3.189528,168.1121
15/08/2006,16.6,11.6,2.8,3.806856,96.031
16/08/2006,18.7,11.9,0.8,5.967504,155.7322
17/08/2006,16.2,12.1,0.6,4.475628,103.8986
18/08/2006,17.4,13.3,0,7.305048,118.4768
19/08/2006,17.1,13.8,0.3,7.407936,66.5275
20/08/2006,18.6,12.8,0.5,4.321296,134.9062
21/08/2006,17.8,12.9,0.5,3.240972,115.3529
22/08/2006,17.5,12.9,1.3,4.11552,80.5272
23/08/2006,18.4,10.2,1.2,3.34386,193.1033
24/08/2006,17.8,8.4,0.6,2.5722,155.7322
25/08/2006,18.2,13,6.6,5.1444,76.7091
26/08/2006,18,12.7,3.4,6.327612,101.816
27/08/2006,17.9,12.5,0.8,5.350176,140.1127
28/08/2006,17.1,11.9,3.6,5.65884,134.7905
29/08/2006,17.5,11.6,1.6,7.20216,180.9548
30/08/2006,16.8,10.7,26.9,3.961188,27.0738
31/08/2006,19,14.5,1.9,5.298732,94.0641
01/09/2006,17,12.9,1,5.864616,187.0869
02/09/2006,19.7,11.4,8.5,3.806856,154.6909
03/09/2006,17.8,12.5,3.6,5.607396,148.2117
04/09/2006,18.1,13.2,11.2,3.138084,80.99
05/09/2006,18,14.7,29.4,6.17328,25.1069
06/09/2006,17.5,12.2,0.4,5.195844,132.3608
07/09/2006,17.7,10.4,0,2.983752,155.2694
08/09/2006,19.5,8.9,0,4.578516,178.9879
09/09/2006,21,10.5,0,5.761728,170.1947
10/09/2006,20.6,15.1,4.5,7.150716,91.5187
11/09/2006,21,16.2,1.6,3.189528,104.7085
12/09/2006,20,14.5,0.6,2.880864,99.7334
13/09/2006,18,12.4,1.2,7.665156,115.7
14/09/2006,17.2,8.4,0.6,2.623644,185.12
15/09/2006,18.3,7.5,0,2.983752,183.963
16/09/2006,18.6,11.2,2,6.379056,54.379
17/09/2006,17.7,12.1,2.1,3.961188,156.3107
18/09/2006,17,11.6,9.9,7.150716,85.3866
19/09/2006,16.8,10.8,4.7,6.94494,78.5603
20/09/2006,16.2,10.8,16.6,5.453064,40.495
21/09/2006,15.9,10.8,28.4,4.681404,35.1728
22/09/2006,18.2,11.6,2.9,5.967504,123.4519
23/09/2006,17.7,11.8,1.5,5.40162,93.8327
24/09/2006,19.7,12.1,16,3.292416,101.2375
25/09/2006,17.9,11.5,2.3,2.263536,91.6344
26/09/2006,16.7,12.2,13.8,3.549636,28.5779
27/09/2006,17.9,12.4,6.9,9.157032,39.338
28/09/2006,16.6,10.9,3.4,4.835736,96.031
29/09/2006,17.2,10,2.6,3.961188,122.9891
30/09/2006,16.8,10.5,4.1,5.555952,62.9408
01/10/2006,16.1,9.8,2.9,5.247288,88.3948
02/10/2006,14.8,9.7,1.7,5.40162,102.2788
03/10/2006,14.9,7.8,0,2.623644,104.9399
04/10/2006,15.3,6.9,4.9,2.5722,81.9156
05/10/2006,15.5,9.9,34.8,6.4305,28.3465
06/10/2006,14.3,10.6,15.4,9.362808,49.6353
07/10/2006,14.9,10.3,0.1,7.510824,29.2721
08/10/2006,14.4,9.9,4,7.45938,35.867
09/10/2006,16,8.6,2,3.8583,114.543
10/10/2006,15.2,7.1,4,6.739164,117.0884
11/10/2006,15.4,10.6,10,5.864616,91.9815
12/10/2006,16.5,11.1,2.6,7.20216,114.543
13/10/2006,17.9,12.7,0,8.48826,87.7006
14/10/2006,17.3,10.9,0,6.224724,104.4771
15/10/2006,18.2,11.6,0.1,5.041512,58.7756
16/10/2006,13.3,9,0,3.08664,29.5035
17/10/2006,14.2,11.5,10.6,5.350176,12.3799
18/10/2006,15.6,12.1,0,5.298732,27.3052
19/10/2006,14.9,12,0,5.298732,36.4455
20/10/2006,17.3,12.2,0,1.903428,55.3046
21/10/2006,15.1,7.9,4.2,2.880864,51.3708
22/10/2006,13.4,7.7,16.4,2.880864,47.437
23/10/2006,15.3,8.5,1.4,2.82942,92.0972
24/10/2006,14.8,7.3,0.2,2.417868,63.1722
25/10/2006,11.2,6.2,17.6,5.504508,14.1154
26/10/2006,12.9,9.1,2.9,8.385372,56.2302
27/10/2006,13.4,9.3,7.2,5.1444,17.5864
28/10/2006,14.5,10.2,17.8,4.835736,31.5861
29/10/2006,14.6,7.8,8.8,3.60108,18.0492
30/10/2006,14.2,10.6,6.4,8.076708,9.1403
31/10/2006,12.5,6.4,0.8,9.77436,71.5026
01/11/2006,12.5,3.4,0,2.417868,65.949
02/11/2006,10,2.5,0.2,2.417868,77.6347
03/11/2006,11.1,2.4,0,1.491876,63.2879
04/11/2006,13.4,10.1,0.7,3.395304,20.3632
05/11/2006,13.2,9.8,0,3.292416,35.867
06/11/2006,12.6,5.9,0.4,3.395304,47.0899
07/11/2006,13.8,9.9,12.3,2.623644,12.6113
08/11/2006,12.2,7.5,2.6,6.070392,44.4288
09/11/2006,11.8,4.9,0,3.498192,55.8831
10/11/2006,14,6.9,3.1,7.407936,10.8758
11/11/2006,12.2,8,3.1,10.54602,26.0325
12/11/2006,13.1,10,8.4,6.533388,12.8427
13/11/2006,12.6,8.4,1.9,8.848368,26.0325
14/11/2006,10,6.2,5.1,4.62996,30.4291
15/11/2006,7.5,5.1,10.1,2.777976,8.7932
16/11/2006,NA,NA,NA,NA,NA
17/11/2006,6.1,1.8,11.7,3.189528,22.5615
18/11/2006,8.1,2.1,12.3,4.835736,37.024
19/11/2006,12.1,2.4,12.8,8.025264,3.1239
20/11/2006,10.4,5.6,6.3,9.51714,32.0489
21/11/2006,9.6,4.3,7.7,8.436816,35.867
22/11/2006,10.6,5.3,14.2,3.652524,15.7352
23/11/2006,9.3,6,8.8,8.796924,19.669
24/11/2006,9.2,3.5,7.2,4.424184,15.5038
25/11/2006,10.8,5.1,8.3,6.94494,30.1977
26/11/2006,10.9,5.2,4.9,6.790608,20.2475
27/11/2006,12,8.1,4.3,11.523456,20.0161
28/11/2006,10.9,6.8,2.5,6.121836,19.2062
