Date,GR_Q,BR_Q
20/12/2016,2.308893015,6.37254472
21/12/2016,0.928630936,2.563021384
22/12/2016,0.832978347,2.299020236
23/12/2016,2.16645573,5.979417815
24/12/2016,1.777260262,4.905238324
25/12/2016,2.600182953,7.176504951
26/12/2016,0.765503408,2.112789406
27/12/2016,0.406279423,1.121331208
28/12/2016,0.320485609,0.88454028
29/12/2016,0.284445452,0.785069447
30/12/2016,0.259192566,0.715371484
31/12/2016,0.695621985,1.91991668
01/01/2017,0.754352535,2.082012997
02/01/2017,0.41230639,1.137965636
03/01/2017,0.318633407,0.879428204
04/01/2017,0.288432712,0.796074286
05/01/2017,0.264659353,0.730459815
06/01/2017,1.190983049,3.287113216
07/01/2017,0.540245824,1.491078474
08/01/2017,0.680480321,1.878125686
09/01/2017,2.577849453,7.11486449
10/01/2017,0.715633104,1.975147367
11/01/2017,0.629427689,1.737220421
12/01/2017,0.826505201,2.281154353
13/01/2017,0.623563309,1.721034734
14/01/2017,0.792959628,2.188568572
15/01/2017,0.819011641,2.260472128
16/01/2017,0.582823156,1.608591911
17/01/2017,0.423688545,1.169380384
18/01/2017,0.348905636,0.962979555
19/01/2017,0.299048967,0.825375148
20/01/2017,0.269994874,0.745185852
21/01/2017,0.249523443,0.688684701
22/01/2017,0.236143418,0.651755834
23/01/2017,0.228400102,0.630384283
24/01/2017,0.703244138,1.94095382
25/01/2017,0.353539623,0.97576936
26/01/2017,0.283312858,0.781943487
27/01/2017,0.464062432,1.280812312
28/01/2017,0.559467233,1.544129564
29/01/2017,0.917663,2.53274988
30/01/2017,1.076704691,2.971704948
31/01/2017,0.705979732,1.948504061
01/02/2017,0.455079075,1.256018248
02/02/2017,2.263071601,6.246077618
03/02/2017,0.924997278,2.552992487
04/02/2017,0.828275293,2.28603981
05/02/2017,0.704783191,1.945201607
06/02/2017,0.948438193,2.617689413
07/02/2017,0.725003279,2.00100905
08/02/2017,0.439803057,1.213856438
09/02/2017,0.344496079,0.950809179
10/02/2017,0.288490469,0.796233694
11/02/2017,0.256049527,0.706696694
12/02/2017,0.233832263,0.645377045
13/02/2017,0.220340566,0.608139962
14/02/2017,0.210853996,0.581957029
15/02/2017,0.773499679,2.134859114
16/02/2017,1.161827779,3.206644669
17/02/2017,0.656674125,1.812420584
18/02/2017,0.893582507,2.46628772
19/02/2017,0.97167196,2.68181461
20/02/2017,0.90413306,2.495407247
21/02/2017,2.873658033,7.931296171
22/02/2017,2.821130322,7.786319688
23/02/2017,3.218074015,8.881884281
24/02/2017,0.613078289,1.692096076
25/02/2017,4.564701127,12.59857511
26/02/2017,2.764713064,7.630608057
27/02/2017,0.886344037,2.446309543
28/02/2017,0.992362779,2.738921269
01/03/2017,1.142085864,3.152156983
02/03/2017,2.287999091,6.314877491
03/03/2017,2.131418751,5.882715752
04/03/2017,2.346150892,6.475376461
05/03/2017,0.838511998,2.314293115
06/03/2017,1.040890947,2.872859013
07/03/2017,2.313766334,6.385995081
08/03/2017,0.922773136,2.546853856
09/03/2017,0.577906192,1.595021089
10/03/2017,0.893730388,2.466695871
11/03/2017,0.982242467,2.710989209
12/03/2017,0.746076623,2.05917148
13/03/2017,0.402006813,1.109538804
14/03/2017,0.709335534,1.957766073
15/03/2017,0.362647374,1.000906752
16/03/2017,0.638939332,1.763472557
17/03/2017,4.208577182,11.61567302
18/03/2017,3.667859657,10.12329265
19/03/2017,4.4845009,12.37722248
20/03/2017,0.706833075,1.950859287
21/03/2017,0.712215135,1.965713772
22/03/2017,0.718279432,1.982451233
23/03/2017,0.467422262,1.290085444
24/03/2017,0.333681714,0.92096153
25/03/2017,0.274961636,0.758894116
26/03/2017,0.23794033,0.656715311
27/03/2017,0.216699682,0.598091123
28/03/2017,0.20640631,0.569681415
29/03/2017,0.238425485,0.658054339
30/03/2017,0.29932879,0.826147461
31/03/2017,0.761418498,2.101515055
01/04/2017,0.501488967,1.384109548
02/04/2017,0.377610896,1.042206072
03/04/2017,1.232054471,3.400470339
04/04/2017,0.575635468,1.588753892
05/04/2017,0.321547775,0.887471858
06/04/2017,0.264805858,0.730864168
07/04/2017,0.235184645,0.649109621
08/04/2017,0.217483101,0.600253358
09/04/2017,0.209487415,0.578185265
10/04/2017,0.205317922,0.566677466
11/04/2017,0.195027496,0.538275888
12/04/2017,0.272746263,0.752779685
13/04/2017,0.240644173,0.664177916
14/04/2017,0.600106338,1.656293492
15/04/2017,0.395476432,1.091514953
16/04/2017,0.317165331,0.875376313
17/04/2017,0.305581304,0.8434044
18/04/2017,0.257560554,0.71086713
19/04/2017,0.225368808,0.622017911
20/04/2017,0.208254461,0.574782311
21/04/2017,0.199053888,0.549388731
22/04/2017,0.191593027,0.528796755
23/04/2017,0.189319331,0.522521354
24/04/2017,0.197283632,0.544502825
25/04/2017,0.21381817,0.590138149
26/04/2017,0.233149957,0.64349388
27/04/2017,0.217731748,0.600939624
28/04/2017,0.199246573,0.549920541
29/04/2017,0.194540743,0.53693245
30/04/2017,0.188172275,0.519355478
01/05/2017,0.181288995,0.500357626
02/05/2017,0.174658875,0.482058494
03/05/2017,0.169346753,0.46739704
04/05/2017,0.164687608,0.454537799
05/05/2017,0.161560301,0.44590643
06/05/2017,0.159181007,0.439339578
07/05/2017,0.157835728,0.435626609
08/05/2017,0.155774979,0.429938942
09/05/2017,0.152787794,0.421694311
10/05/2017,0.150979506,0.416703436
11/05/2017,0.149437777,0.412448266
12/05/2017,0.147884848,0.40816218
13/05/2017,0.149711623,0.413204079
14/05/2017,0.156588941,0.432185476
15/05/2017,4.807669675,13.2691683
16/05/2017,0.439179858,1.212136409
17/05/2017,0.289202737,0.798199553
18/05/2017,0.293856728,0.811044569
19/05/2017,0.236013916,0.651398407
20/05/2017,0.201997622,0.557513437
21/05/2017,0.647051968,1.785863431
22/05/2017,0.471439507,1.301173039
23/05/2017,0.303736127,0.83831171
24/05/2017,0.245216662,0.676797988
25/05/2017,0.209217857,0.577441286
26/05/2017,0.196202528,0.541518977
27/05/2017,0.469260888,1.295160051
28/05/2017,0.285977426,0.789297697
29/05/2017,0.212748068,0.587184669
30/05/2017,0.228315078,0.630149614
31/05/2017,0.198548587,0.547994101
01/06/2017,0.456548792,1.260074666
02/06/2017,0.281216437,0.776157365
03/06/2017,0.415299436,1.146226442
04/06/2017,0.398054573,1.098630621
05/06/2017,0.635926852,1.755158112
06/06/2017,0.425948375,1.175617515
07/06/2017,0.393419068,1.085836627
08/06/2017,1.374949425,3.794860413
09/06/2017,0.508737598,1.404115771
10/06/2017,2.023057779,5.58363947
11/06/2017,0.870366073,2.402210361
12/06/2017,0.558342559,1.541025463
13/06/2017,1.322214702,3.649312577
14/06/2017,0.788867921,2.177275461
15/06/2017,1.667296433,4.601738155
16/06/2017,0.576467417,1.59105007
17/06/2017,0.491651058,1.35695692
18/06/2017,0.436515882,1.204783834
19/06/2017,0.308892429,0.852543104
20/06/2017,0.241027967,0.665237189
21/06/2017,0.209690054,0.578744549
22/06/2017,0.289075365,0.797848009
23/06/2017,1.881192947,5.192092535
24/06/2017,0.529686721,1.46193535
25/06/2017,0.431250913,1.190252519
26/06/2017,0.523910625,1.445993325
27/06/2017,0.57726266,1.593244942
28/06/2017,0.323195711,0.892020162
29/06/2017,0.333744854,0.921135797
30/06/2017,0.242581427,0.669524739
01/07/2017,0.255009117,0.703825164
02/07/2017,0.247959122,0.684367175
03/07/2017,0.841512779,2.322575269
04/07/2017,2.253393895,6.219367151
05/07/2017,0.361954361,0.998994037
06/07/2017,0.303426363,0.837456761
07/07/2017,0.414759534,1.144736315
08/07/2017,0.255945031,0.706408285
09/07/2017,0.262685614,0.725012294
10/07/2017,0.320484921,0.884538383
11/07/2017,0.511363213,1.411362468
12/07/2017,0.257892374,0.711782951
13/07/2017,0.211926654,0.584917564
14/07/2017,0.224635678,0.619994472
15/07/2017,0.844910285,2.331952388
16/07/2017,0.408187723,1.126598116
17/07/2017,0.238169285,0.657347227
18/07/2017,0.192731648,0.531939349
19/07/2017,0.696208853,1.921536433
20/07/2017,0.457552632,1.262845264
21/07/2017,3.289932194,9.080212855
22/07/2017,0.518334942,1.430604439
23/07/2017,0.275738283,0.76103766
24/07/2017,0.207406457,0.572441821
25/07/2017,0.181921066,0.502102141
26/07/2017,2.960555404,8.171132916
27/07/2017,0.569184439,1.570949051
28/07/2017,0.738389281,2.037954416
29/07/2017,0.485094107,1.338859734
30/07/2017,1.135003802,3.132610495
31/07/2017,1.280026946,3.53287437
01/08/2017,0.938316538,2.589753645
02/08/2017,1.042061761,2.87609046
03/08/2017,0.845026663,2.332273591
04/08/2017,0.345339608,0.953137319
05/08/2017,1.330282006,3.671578335
06/08/2017,2.768509074,7.641085043
07/08/2017,0.666993832,1.840902976
08/08/2017,0.405176619,1.118287468
09/08/2017,0.281956099,0.778198833
10/08/2017,0.230094309,0.635060293
11/08/2017,1.548703426,4.274421456
12/08/2017,0.679354024,1.875017107
13/08/2017,0.386138264,1.065741609
14/08/2017,2.897983386,7.998434145
15/08/2017,0.447728475,1.235730592
16/08/2017,0.62226974,1.717464482
17/08/2017,1.222435266,3.373921333
18/08/2017,1.181501956,3.260945398
19/08/2017,0.705445404,1.947029316
20/08/2017,0.482439312,1.331532502
21/08/2017,3.237198912,8.934668996
22/08/2017,1.101648423,3.040549646
23/08/2017,0.505008402,1.393823189
24/08/2017,2.103686598,5.806175012
25/08/2017,1.349143865,3.723637067
26/08/2017,0.379552313,1.047564383
27/08/2017,0.281363587,0.776563499
28/08/2017,1.255133324,3.464167974
29/08/2017,0.440243035,1.215070777
30/08/2017,0.812376635,2.242159514
31/08/2017,0.569069496,1.57063181
01/09/2017,0.410685185,1.133491111
02/09/2017,NA,NA
03/09/2017,NA,NA
04/09/2017,NA,NA
05/09/2017,NA,NA
06/09/2017,NA,NA
07/09/2017,NA,NA
08/09/2017,NA,NA
09/09/2017,NA,NA
10/09/2017,NA,NA
11/09/2017,NA,NA
12/09/2017,NA,NA
13/09/2017,NA,NA
14/09/2017,NA,NA
15/09/2017,NA,NA
16/09/2017,NA,NA
17/09/2017,NA,NA
18/09/2017,NA,NA
19/09/2017,NA,NA
20/09/2017,NA,NA
21/09/2017,NA,NA
22/09/2017,NA,NA
23/09/2017,NA,NA
24/09/2017,NA,NA
25/09/2017,NA,NA
26/09/2017,NA,NA
27/09/2017,NA,NA
28/09/2017,NA,NA
29/09/2017,NA,NA
30/09/2017,NA,NA
01/10/2017,NA,NA
02/10/2017,NA,NA
03/10/2017,NA,NA
04/10/2017,NA,NA
05/10/2017,NA,NA
06/10/2017,NA,NA
07/10/2017,NA,NA
08/10/2017,NA,NA
09/10/2017,NA,NA
10/10/2017,NA,NA
11/10/2017,NA,NA
12/10/2017,NA,NA
13/10/2017,NA,NA
14/10/2017,NA,NA
15/10/2017,NA,NA
16/10/2017,NA,NA
17/10/2017,NA,NA
18/10/2017,NA,NA
19/10/2017,NA,NA
20/10/2017,NA,NA
21/10/2017,NA,NA
22/10/2017,NA,NA
23/10/2017,NA,NA
24/10/2017,NA,NA
25/10/2017,NA,NA
26/10/2017,NA,NA
27/10/2017,NA,NA
28/10/2017,NA,NA
29/10/2017,NA,NA
30/10/2017,NA,NA
31/10/2017,NA,NA
01/11/2017,0.532017434,1.468368117
02/11/2017,0.399017276,1.101287682
03/11/2017,0.30849316,0.851441121
04/11/2017,0.600571806,1.657578183
05/11/2017,0.651758762,1.798854183
06/11/2017,2.037161299,5.622565185
07/11/2017,1.191065836,3.287341706
08/11/2017,0.963626567,2.659609326
09/11/2017,1.015124501,2.801743622
10/11/2017,2.46998246,6.81715159
11/11/2017,2.861210115,7.896939918
12/11/2017,0.513621181,1.41759446
13/11/2017,1.315448952,3.630639108
14/11/2017,1.168161372,3.224125387
15/11/2017,0.490372607,1.353428396
16/11/2017,1.627521814,4.491960208
17/11/2017,0.417160961,1.151364251
18/11/2017,0.387706118,1.070068886
19/11/2017,2.792611811,7.707608597
20/11/2017,2.397284604,6.616505506
21/11/2017,2.162946791,5.969733142
22/11/2017,0.978096179,2.699545454
23/11/2017,0.648715074,1.790453605
24/11/2017,0.531084095,1.465792104
25/11/2017,0.66033563,1.822526338
26/11/2017,1.384903203,3.82233284
27/11/2017,0.972139584,2.683105253
28/11/2017,0.65844476,1.817307536
29/11/2017,0.643487299,1.776024945
30/11/2017,0.479119347,1.322369399
01/12/2017,0.393414484,1.085823975
02/12/2017,0.556819697,1.536822364
03/12/2017,0.655167524,1.808262365
04/12/2017,0.576599396,1.591414332
05/12/2017,0.643769245,1.776803115
06/12/2017,2.165795942,5.977596801
07/12/2017,1.76516413,4.871852999
08/12/2017,0.505635776,1.395554741
09/12/2017,0.404126548,1.115389271
10/12/2017,0.46203923,1.275228274
11/12/2017,1.215991267,3.356135898
12/12/2017,1.62067821,4.47307186
13/12/2017,1.325730292,3.659015606
14/12/2017,1.118553145,3.08720668
15/12/2017,0.611753933,1.688440854
16/12/2017,0.923799865,2.549687628
17/12/2017,1.671987471,4.61468542
18/12/2017,0.461807568,1.274588887
19/12/2017,1.01608258,2.804387922
20/12/2017,1.566899522,4.324642679
21/12/2017,1.250453554,3.451251808
22/12/2017,0.661966458,1.827027423
23/12/2017,0.564497308,1.55801257
24/12/2017,2.819967886,7.783111366
25/12/2017,2.901410484,8.007892936
26/12/2017,0.797561811,2.201270599
27/12/2017,0.442493491,1.221282035
28/12/2017,0.356879658,0.984987855
29/12/2017,1.435868316,3.962996552
30/12/2017,1.136751295,3.137433574
31/12/2017,1.756323027,4.847451556
01/01/2018,0.867810417,2.39515675
02/01/2018,2.43885487,6.731239441
03/01/2018,1.00141995,2.763919062
04/01/2018,1.307798087,3.60952272
05/01/2018,0.514124252,1.418982935
06/01/2018,0.404769641,1.117164208
07/01/2018,0.302513048,0.834936013
08/01/2018,0.256006165,0.706577016
09/01/2018,0.919387609,2.537509802
10/01/2018,0.850474665,2.347310075
11/01/2018,0.633117305,1.747403763
12/01/2018,0.397715452,1.097694648
13/01/2018,1.214600935,3.35229858
14/01/2018,3.341637086,9.222918357
15/01/2018,1.939885448,5.354083838
16/01/2018,1.095054327,3.022349942
17/01/2018,2.538916749,7.007410227
18/01/2018,1.690571464,4.66597724
19/01/2018,1.152342041,3.180464033
20/01/2018,1.076309945,2.970615449
21/01/2018,3.952909925,10.91003139
22/01/2018,0.576666503,1.59159955
23/01/2018,2.46604246,6.806277189
24/01/2018,1.457520569,4.02275677
25/01/2018,1.014760583,2.80073921
26/01/2018,1.02148912,2.819309972
27/01/2018,2.337764544,6.452230142
28/01/2018,1.377336194,3.801447894
29/01/2018,2.659951242,7.341465428
30/01/2018,0.720966617,1.989867864
31/01/2018,0.991414222,2.736303254
01/02/2018,0.753980331,2.080985715
02/02/2018,0.47818238,1.319783368
03/02/2018,0.615507409,1.698800449
04/02/2018,0.389708506,1.075595476
05/02/2018,0.361325731,0.997259019
06/02/2018,0.500315145,1.380869799
07/02/2018,1.371519739,3.78539448
08/02/2018,1.22888178,3.391713713
09/02/2018,1.384491577,3.821196752
10/02/2018,6.606700432,18.23449319
11/02/2018,1.02018134,2.815700498
12/02/2018,1.749890818,4.829698658
13/02/2018,1.184186323,3.268354252
14/02/2018,1.521403247,4.199072962
15/02/2018,0.706009873,1.948587249
16/02/2018,1.408938843,3.888671208
17/02/2018,0.685326569,1.891501331
18/02/2018,1.810192167,4.996130381
19/02/2018,0.684269141,1.888582828
20/02/2018,0.45562556,1.257526544
21/02/2018,0.333224189,0.919698763
22/02/2018,0.283946051,0.783691101
23/02/2018,0.25390204,0.70076963
24/02/2018,0.229546564,0.633548518
25/02/2018,0.213288284,0.588675663
26/02/2018,0.201009687,0.554786736
27/02/2018,0.190804475,0.52662035
28/02/2018,0.199190173,0.549764878
01/03/2018,0.28747301,0.793425507
02/03/2018,0.181529489,0.501021391
03/03/2018,0.17791184,0.491036678
04/03/2018,0.182677846,0.504190856
05/03/2018,0.204272121,0.563791054
06/03/2018,NA,NA
07/03/2018,NA,NA
08/03/2018,NA,NA
09/03/2018,NA,NA
10/03/2018,NA,NA
11/03/2018,NA,NA
12/03/2018,NA,NA
13/03/2018,NA,NA
14/03/2018,NA,NA
15/03/2018,NA,NA
16/03/2018,NA,NA
17/03/2018,NA,NA
18/03/2018,NA,NA
19/03/2018,NA,NA
20/03/2018,NA,NA
21/03/2018,NA,NA
22/03/2018,NA,NA
23/03/2018,NA,NA
24/03/2018,NA,NA
25/03/2018,NA,NA
26/03/2018,NA,NA
27/03/2018,NA,NA
28/03/2018,NA,NA
29/03/2018,NA,NA
30/03/2018,NA,NA
31/03/2018,NA,NA
01/04/2018,0.249546013,0.688746995
02/04/2018,0.271665477,0.749796715
03/04/2018,0.967771011,2.67104799
04/04/2018,0.65132554,1.797658489
05/04/2018,0.398636742,1.100237408
06/04/2018,2.89705925,7.995883531
07/04/2018,0.820137057,2.263578277
08/04/2018,0.430229167,1.187432502
09/04/2018,0.352243688,0.972192578
10/04/2018,0.298845282,0.824812978
11/04/2018,0.267520763,0.738357306
12/04/2018,0.24833349,0.685400433
13/04/2018,0.234439739,0.64705368
14/04/2018,0.261247707,0.72104367
15/04/2018,0.279520987,0.771477925
16/04/2018,1.112826666,3.0714016
17/04/2018,1.457192259,4.021850635
18/04/2018,0.360741288,0.995645954
19/04/2018,0.383660315,1.05890247
20/04/2018,0.27975136,0.772113755
21/04/2018,0.3099518,0.855466968
22/04/2018,0.837722799,2.312114926
23/04/2018,0.6926613,1.911745188
24/04/2018,0.567272707,1.56567267
25/04/2018,0.467586834,1.290539662
26/04/2018,0.486685941,1.343253196
27/04/2018,0.347595983,0.959364913
28/04/2018,0.285443444,0.787823905
29/04/2018,0.246832918,0.681258854
30/04/2018,0.221599965,0.611615903
01/05/2018,2.13359065,5.888710193
02/05/2018,0.727898331,2.008999393
03/05/2018,1.229535632,3.393518345
04/05/2018,0.560566483,1.547163493
05/05/2018,0.498081104,1.374703848
06/05/2018,0.340840832,0.940720696
07/05/2018,0.277099316,0.764794111
08/05/2018,0.317916068,0.877448349
09/05/2018,0.436063289,1.203534678
10/05/2018,0.447572588,1.235300343
11/05/2018,0.577206871,1.593090965
12/05/2018,0.339655239,0.937448461
13/05/2018,0.544230302,1.502075634
14/05/2018,0.519965567,1.435104965
15/05/2018,0.382247075,1.055001928
16/05/2018,0.292494889,0.807285894
17/05/2018,0.238362946,0.65788173
18/05/2018,0.214484888,0.59197829
19/05/2018,0.20238742,0.558589279
20/05/2018,2.183112714,6.025391092
21/05/2018,1.49925023,4.137930636
22/05/2018,0.373377706,1.030522468
23/05/2018,0.269872656,0.74484853
24/05/2018,0.231875846,0.639977335
25/05/2018,0.209929905,0.579406538
26/05/2018,0.197678428,0.545592462
27/05/2018,0.186774003,0.515496247
28/05/2018,0.181478113,0.500879593
29/05/2018,0.176299031,0.486585327
30/05/2018,0.170782789,0.471360496
31/05/2018,0.169259252,0.467155535
01/06/2018,0.165197574,0.455945304
02/06/2018,0.16282006,0.449383366
03/06/2018,0.160855682,0.443961683
04/06/2018,0.157149194,0.433731775
05/06/2018,0.154976413,0.4277349
06/06/2018,0.151580855,0.418363161
07/06/2018,0.148852182,0.410832021
08/06/2018,0.147263864,0.406448265
09/06/2018,0.145709276,0.402157603
10/06/2018,0.144831407,0.399734682
11/06/2018,0.14481283,0.399683411
12/06/2018,0.14361024,0.396364264
13/06/2018,0.513945004,1.418488211
14/06/2018,0.666234511,1.838807249
15/06/2018,0.384090735,1.060090428
16/06/2018,1.750666888,4.83184061
17/06/2018,0.475532059,1.312468483
18/06/2018,0.370231778,1.021839709
19/06/2018,4.153029431,11.46236123
20/06/2018,2.19661576,6.062659497
21/06/2018,0.385151718,1.063018742
22/06/2018,0.264759226,0.730735464
23/06/2018,0.215888629,0.595852615
24/06/2018,0.188443235,0.520103328
25/06/2018,0.170870339,0.471602136
26/06/2018,0.161273816,0.445115733
27/06/2018,0.153769494,0.424403802
28/06/2018,0.14724056,0.406383944
29/06/2018,0.143929357,0.397245024
30/06/2018,0.140532677,0.38787019
01/07/2018,0.139294029,0.38445152
02/07/2018,0.135935321,0.375181486
03/07/2018,0.133681582,0.368961165
04/07/2018,0.130721037,0.360790062
05/07/2018,0.130194031,0.359335526
06/07/2018,0.127643173,0.352295158
07/07/2018,0.128306005,0.354124574
08/07/2018,0.127165411,0.350976534
09/07/2018,0.124753366,0.344319289
10/07/2018,0.124263116,0.3429662
11/07/2018,0.126932556,0.350333856
12/07/2018,0.124362004,0.343239131
13/07/2018,0.123482177,0.340810808
14/07/2018,0.22795124,0.629145423
15/07/2018,0.899757916,2.483331849
16/07/2018,0.375157518,1.03543475
17/07/2018,0.259128252,0.715193975
18/07/2018,0.208580446,0.57568203
19/07/2018,0.177147746,0.488927778
20/07/2018,0.328286168,0.906069823
21/07/2018,0.263635263,0.727633326
22/07/2018,0.218788607,0.603856556
23/07/2018,0.45015596,1.24243045
24/07/2018,0.30554544,0.843305415
25/07/2018,0.217685994,0.600813343
26/07/2018,0.191576075,0.528749968
27/07/2018,0.201977321,0.557457405
28/07/2018,0.464792501,1.282827303
29/07/2018,0.251747085,0.694821954
30/07/2018,0.372648927,1.028511038
31/07/2018,1.02265499,2.822527773
01/08/2018,4.137752907,11.42019802
02/08/2018,1.01158464,2.791973605
03/08/2018,0.608553932,1.679608852
04/08/2018,0.375809922,1.037235386
05/08/2018,0.288928836,0.797443587
06/08/2018,0.427947351,1.18113469
07/08/2018,0.339274464,0.936397519
08/08/2018,0.561712465,1.550326403
09/08/2018,0.537643626,1.483896407
10/08/2018,0.409342432,1.129785114
11/08/2018,0.30884677,0.852417086
12/08/2018,0.324399878,0.895343664
13/08/2018,0.282169814,0.778788687
14/08/2018,1.281913871,3.538082285
15/08/2018,1.296224042,3.577578356
16/08/2018,0.599213863,1.653830261
17/08/2018,3.780497559,10.43417326
18/08/2018,2.406307836,6.641409629
19/08/2018,1.213522218,3.349321322
20/08/2018,0.473148922,1.305891025
21/08/2018,0.771327445,2.128863748
22/08/2018,1.913991533,5.282616632
23/08/2018,0.979898103,2.704518763
24/08/2018,0.890865292,2.458788205
25/08/2018,0.44376696,1.224796809
26/08/2018,1.771962394,4.890616206
27/08/2018,1.022347972,2.821680402
28/08/2018,1.193154568,3.293106609
29/08/2018,0.572783739,1.580883119
30/08/2018,0.361024998,0.996428994
31/08/2018,0.312836132,0.863427724
01/09/2018,0.359035659,0.99093842
02/09/2018,0.909860355,2.511214579
03/09/2018,0.488828334,1.349166202
04/09/2018,0.3192239,0.881057963
05/09/2018,0.503587377,1.389901161
06/09/2018,1.496927551,4.13152004
07/09/2018,0.478566278,1.320842926
08/09/2018,3.624418673,10.00339554
09/09/2018,1.45589546,4.018271468
10/09/2018,1.517847386,4.189258785
11/09/2018,0.756649455,2.088352496
12/09/2018,0.442047294,1.220050531
13/09/2018,0.442047294,1.220050531
14/09/2018,0.682810048,1.884555733
15/09/2018,0.487010379,1.344148646
16/09/2018,0.813998778,2.246636629
17/09/2018,8.053123928,22.22662204
18/09/2018,2.044040809,5.641552633
19/09/2018,2.933152986,8.095502241
20/09/2018,0.531077208,1.465773094
21/09/2018,0.443772474,1.224812027
22/09/2018,0.276766201,0.763874714
23/09/2018,0.206765405,0.570672517
24/09/2018,0.197261997,0.544443112
25/09/2018,1.383666739,3.818920199
26/09/2018,1.400377523,3.865041964
27/09/2018,0.42007416,1.159404681
28/09/2018,0.306173805,0.845039703
29/09/2018,0.233449529,0.644320699
30/09/2018,0.212644466,0.586898727
01/10/2018,0.25090633,0.692501471
02/10/2018,1.01182575,2.792639071
03/10/2018,0.565954248,1.562033726
04/10/2018,0.921616265,2.54366089
05/10/2018,0.418289458,1.154478904
06/10/2018,0.301139065,0.831143819
07/10/2018,2.831709034,7.815516934
08/10/2018,8.272592955,22.83235656
09/10/2018,10.92989294,30.16650451
10/10/2018,0.887562405,2.449672239
11/10/2018,0.353455275,0.975536559
12/10/2018,0.704632989,1.944787051
13/10/2018,0.655719233,1.809785083
14/10/2018,0.457231173,1.261958038
15/10/2018,0.27288114,0.753151947
16/10/2018,0.41784223,1.153244555
17/10/2018,0.45539107,1.256879355
18/10/2018,0.273836981,0.755790067
19/10/2018,0.575718995,1.588984427
20/10/2018,0.961082814,2.652588566
21/10/2018,1.495208476,4.126775394
22/10/2018,0.386106163,1.06565301
23/10/2018,0.260722364,0.719593726
24/10/2018,0.220546197,0.608707504
25/10/2018,NA,NA
26/10/2018,NA,NA
27/10/2018,NA,NA
28/10/2018,NA,NA
29/10/2018,NA,NA
30/10/2018,NA,NA
31/10/2018,NA,NA
01/11/2018,1.478683802,4.081167293
02/11/2018,2.719183853,7.504947434
03/11/2018,7.000414879,19.32114507
04/11/2018,3.644120835,10.05777351
05/11/2018,2.90048434,8.005336778
06/11/2018,2.592968186,7.156592194
07/11/2018,2.6881486,7.419290136
08/11/2018,2.615544475,7.21890275
09/11/2018,4.271767115,11.79007724
10/11/2018,3.514019379,9.698693487
11/11/2018,3.327734217,9.184546439
12/11/2018,1.923624114,5.309202554
13/11/2018,0.948897183,2.618956225
14/11/2018,4.968515955,13.71310404
15/11/2018,3.42201317,9.444756349
16/11/2018,0.565155527,1.559829256
17/11/2018,0.34146334,0.942438819
18/11/2018,0.267265474,0.737652708
19/11/2018,0.229836596,0.634349004
20/11/2018,0.204742736,0.56508995
21/11/2018,0.278537168,0.768762585
22/11/2018,0.335183597,0.925106726
23/11/2018,0.240650094,0.664194258
24/11/2018,0.209531663,0.578307391
25/11/2018,0.196008167,0.540982541
26/11/2018,0.176286062,0.486549531
27/11/2018,0.737419374,2.035277473
28/11/2018,5.04929309,13.93604893
29/11/2018,0.942925774,2.602475137
30/11/2018,0.659333131,1.81975944
01/12/2018,0.430342714,1.187745891
02/12/2018,2.445155988,6.748630526
03/12/2018,0.718792153,1.983866341
04/12/2018,0.356615851,0.984259748
05/12/2018,0.568386175,1.568745844
06/12/2018,1.958539606,5.405569314
07/12/2018,0.76951136,2.123851354
08/12/2018,1.348413902,3.721622369
09/12/2018,1.155724946,3.189800851
10/12/2018,0.454354371,1.254018063
11/12/2018,0.464427221,1.28181913
12/12/2018,0.575789477,1.589178957
13/12/2018,0.483901926,1.335569315
14/12/2018,0.484363859,1.336844251
15/12/2018,7.282229316,20.09895291
16/12/2018,0.907301533,2.504152231
17/12/2018,1.178507518,3.252680749
18/12/2018,3.368194777,9.296217584
19/12/2018,1.396529793,3.85442223
20/12/2018,1.089955152,3.008276219
21/12/2018,1.330546123,3.6723073
22/12/2018,1.1886143,3.280575467
23/12/2018,0.760553903,2.099128772
24/12/2018,0.635694707,1.754517391
25/12/2018,0.489613718,1.351333862
26/12/2018,0.329475201,0.909351554
27/12/2018,0.275528847,0.760459618
28/12/2018,0.665254534,1.836102514
29/12/2018,1.120280616,3.091974501
30/12/2018,0.531316822,1.466434428
31/12/2018,0.396301751,1.093792833
01/01/2019,0.350190972,0.966527082
02/01/2019,0.334725377,0.92384204
03/01/2019,0.275392639,0.760083684
04/01/2019,0.239385073,0.6607028
05/01/2019,0.221836557,0.612268898
06/01/2019,1.109167454,3.061302173
07/01/2019,1.126442595,3.108981562
08/01/2019,0.427134129,1.178890197
09/01/2019,0.401328117,1.107665604
10/01/2019,0.321023334,0.886024401
11/01/2019,0.265060872,0.731568008
12/01/2019,0.471413845,1.301102212
13/01/2019,0.664652701,1.834441454
14/01/2019,0.374679783,1.034116201
15/01/2019,0.530835999,1.465107358
16/01/2019,1.352979669,3.734223887
17/01/2019,0.483150897,1.333496475
18/01/2019,1.25198183,3.45546985
19/01/2019,0.896968036,2.475631778
20/01/2019,1.219940511,3.367035811
21/01/2019,1.779772947,4.912173335
22/01/2019,0.727425272,2.007693751
23/01/2019,0.688884722,1.901321831
