Date,wtr_2.5,wtr_5,wtr_8,wtr_11,wtr_14,wtr_16,wtr_18,wtr_20,wtr_22,wtr_27,wtr_32,wtr_42,wtr_mean,ss
29/06/2016,15.431019,15.29955285,15.16808671,15.08530099,14.54223543,13.06322488,11.2370956,10.74865604,10.54171615,10.01113721,10.41515147,10.20583158,12.64575066,336.0345168
30/06/2016,15.43,15.26450378,15.09900756,14.98247928,14.56498285,13.51464767,11.25982892,10.70330432,10.48916549,9.996284208,10.41505885,10.23827733,12.66312835,332.4702516
01/07/2016,15.25890518,15.11866759,14.97843,14.93757569,14.46937463,13.38972031,11.62935204,10.76963488,10.55264392,10.01964968,10.41513294,10.208346,12.6456194,316.6127036
02/07/2016,14.99228221,14.96314715,14.93401208,14.68011872,14.52358379,13.72322708,11.57784942,10.85092714,10.5246899,10.03635693,10.41511442,10.23444563,12.62131287,296.2698251
03/07/2016,15.08825735,15.02143996,14.95462257,14.67883917,14.71870047,13.97471181,11.60176754,10.77290971,10.65435551,10.02125194,10.41517,10.22057992,12.67688383,300.0306698
04/07/2016,15.12486296,15.05164648,14.97843,14.80681806,14.84090257,13.43314704,11.54550433,10.85108539,10.67120696,10.01792789,10.41513294,10.27589742,12.6677135,304.9656199
05/07/2016,15.00293603,14.96820429,14.93347256,14.64637006,14.48944919,14.26031022,12.22650956,10.92796449,10.65789208,10.01763675,10.41505883,10.2279905,12.73114955,289.2080266
06/07/2016,15.13901488,15.05872244,14.97843,14.84552536,14.94169981,14.33037732,12.03182886,10.94467556,10.67332668,10.03102061,10.41517,10.23172883,12.80179336,298.0134847
07/07/2016,15.39673813,15.20305261,15.0093671,15.0736376,14.89848386,14.29952506,12.28422549,10.974417,10.66118197,10.04066526,10.41517,10.24480879,12.87510607,314.2272368
08/07/2016,15.43196083,15.2240326,15.01610436,15.15878854,14.9529265,14.2528065,12.36872267,10.97939929,10.64971296,10.06453797,10.41517,10.26316088,12.89811026,316.147248
09/07/2016,15.45783813,15.38304274,15.30824735,15.15541658,15.28974901,14.76245053,13.05664906,11.02330729,10.66297878,10.0662459,10.41517,10.27675567,13.07148759,316.3856146
10/07/2016,15.44054803,15.36641223,15.29227643,15.12697957,15.08355068,14.88096683,13.35119731,11.11207074,10.66262501,10.05142575,10.41517,10.28141925,13.08872015,312.72272
11/07/2016,15.43,15.24891197,15.06782394,15.11649724,14.93757579,14.52712494,13.42212042,11.68481567,10.75545233,10.09265706,10.41513294,10.30794683,13.08383826,303.7315492
12/07/2016,15.42988267,15.23610355,15.04232443,15.05822507,14.95773132,14.86066242,13.89915254,11.41869413,10.66526793,10.14996717,10.41517,10.32342063,13.12138349,299.722427
13/07/2016,15.43,15.20440115,14.97880229,15.10650697,14.95790219,14.65578878,13.70007843,11.55680361,10.7080654,10.1407744,10.41513294,10.35368792,13.10066201,299.4915566
14/07/2016,15.41976996,15.21341412,15.00705828,15.06184272,14.96841067,14.95879383,14.31084996,11.43862858,10.65821243,10.09568686,10.41517,10.318773,13.15555087,295.5712838
15/07/2016,15.46732525,15.32463799,15.18195072,15.14480281,15.06565775,14.87684307,14.09045065,11.44394928,10.71007274,10.07280199,10.41517,10.27905979,13.17272684,304.5141252
16/07/2016,15.64471706,15.51094902,15.37718099,15.21140154,15.15773308,14.91490119,14.05028279,11.75614979,10.68569543,10.04450581,10.41517,10.2740925,13.25356493,319.2816404
17/07/2016,15.86251051,15.64899061,15.43547071,15.40419104,15.30804272,14.85627388,13.97079979,11.70519183,10.71229701,10.12504608,10.41517,10.267679,13.30930527,334.8349229
18/07/2016,16.26289419,15.93389272,15.60489125,15.73461086,15.2144915,14.7658005,13.86511211,11.72451288,10.76296729,10.10038269,10.41517,10.22429493,13.38408508,367.9458902
19/07/2016,16.84687592,16.32534628,15.80381664,15.51590769,14.99880293,14.60076311,14.05082021,11.80145754,10.71888971,10.18674179,10.41515071,10.22570528,13.45752315,411.7010765
20/07/2016,17.46650896,16.65640669,15.84630442,15.58561099,15.07786692,14.74623964,13.94538536,11.89119929,10.80490919,10.1420885,10.41517,10.22482029,13.56687585,455.8863949
21/07/2016,17.31526839,16.778256,16.24124361,15.55706996,14.93603088,14.60012439,13.89176018,12.10206769,10.82689974,10.17175994,10.42090374,10.30520521,13.59554914,454.3349924
22/07/2016,17.23711842,16.56627744,15.89543646,15.41541311,14.94529826,14.76583953,14.16921328,12.25610175,11.06439167,10.38537481,10.41811546,10.35774567,13.62302715,430.2346209
23/07/2016,16.91625303,16.66344915,16.41064528,15.60149428,14.96750425,14.49891336,13.83062064,12.47979874,11.06769611,10.35957561,10.41517,10.37458438,13.63214207,423.7121077
24/07/2016,16.89878226,16.62343679,16.34809132,15.43630293,14.99251018,14.58049297,14.00315797,12.51494028,11.0408985,10.37372017,10.41517,10.37930567,13.63390075,418.5752116
25/07/2016,16.78517,16.56371806,16.34226611,15.53521365,14.9963174,14.60416581,13.83888596,12.49275871,11.08749942,10.37528103,10.41517,10.389691,13.61884476,411.2549156
26/07/2016,16.78517,16.53358278,16.28199557,15.67450289,15.03252865,14.56465503,13.97616553,12.53518707,11.04186888,10.41138515,10.41517,10.38958701,13.63681655,409.0163177
27/07/2016,16.78522876,16.46275749,16.14028621,15.426713,14.93295788,14.65602824,14.09020354,12.71585475,11.27117822,10.42704189,10.41518963,10.38065433,13.64200783,399.9216139
28/07/2016,16.76249631,16.563438,16.3643797,15.95304074,15.02677591,14.53308362,13.80722068,12.75414047,11.28303497,10.42991822,10.41521782,10.3802667,13.68941776,407.4339771
29/07/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/07/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/07/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/08/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/08/2016,16.33339529,16.17075569,16.00811609,16.1060717,15.85229144,15.61610622,15.40096071,14.97893128,14.78725647,10.46332676,10.73608022,10.38978,14.40358932,281.9941806
18/08/2016,16.3346249,16.1173299,15.90003489,15.86061163,15.58360614,15.44534324,15.41426963,15.40449126,15.23510136,10.51780601,10.65660051,10.38978,14.40496662,270.1446511
19/08/2016,16.19433775,16.03802168,15.88170561,16.04061521,15.86525767,15.86515721,15.85948371,15.70367139,15.44750308,10.49656524,10.71978481,10.38978,14.54182361,247.4516595
20/08/2016,16.29084888,16.08626779,15.88168671,16.1286989,15.86531535,15.86771229,15.8301746,15.51233088,15.06397339,10.51729174,10.74493447,10.38978,14.51491792,261.6254908
21/08/2016,15.92889038,15.90529599,15.88170161,15.80163699,15.86496147,15.86348875,15.79791721,15.54263793,15.53844879,10.50768949,10.72204267,10.38978,14.47870761,229.2990639
22/08/2016,16.18202285,16.04113556,15.90024828,16.03130897,15.865,15.865,15.86498038,15.55160804,15.46664219,10.56340667,10.65709388,10.38978,14.5315189,247.9170133
23/08/2016,16.33335,16.1153662,15.8973824,16.14474285,15.86494406,15.865,15.85025793,15.4667614,15.31814428,10.49842801,10.70205436,10.38978,14.53718429,261.9242982
24/08/2016,16.33335,16.20303138,16.07271275,16.21425997,15.99173926,15.96006131,15.81609653,15.41827394,15.2882761,10.56755257,10.65489083,10.38978,14.57583539,266.3793165
25/08/2016,16.33358483,16.24216893,16.15075303,16.15986215,16.04184246,15.92396033,15.81478293,15.40687301,15.24617519,10.55286501,10.76035907,10.38976113,14.58524901,267.951661
26/08/2016,16.33338,16.10810494,15.88282988,16.14783244,15.96246196,15.94358139,15.89095129,15.64008456,15.57600208,10.60394944,10.77975871,10.38975,14.60489056,252.4426442
27/08/2016,16.33338,16.10999772,15.88661544,16.18055844,15.99956069,15.96243933,15.83751826,15.55154919,15.15562869,10.64249179,10.75187688,10.38975,14.56678054,260.1685671
28/08/2016,16.49907724,16.22202619,15.94497514,16.12964567,15.86023253,15.84484367,15.7801001,15.44102674,15.39739481,10.7206315,10.62786285,10.39103214,14.57157071,271.9585016
29/08/2016,16.35165476,16.13428533,15.9169159,16.12217257,15.97762179,15.98201583,15.95544497,15.81985378,15.56683474,10.63382829,10.77428124,10.38975,14.63538827,251.9441928
30/08/2016,16.33338,16.2153471,16.09731421,16.22206911,16.28355053,16.29513893,16.23287983,15.93068764,15.71646985,10.7494114,10.75038311,10.38975,14.76803181,245.7255669
31/08/2016,16.33338,16.13046726,15.92755453,16.1777324,16.1152021,16.06639399,15.94745289,15.67717067,15.51849276,10.84301899,10.80801619,10.38975,14.66121931,249.0110582
01/09/2016,16.22084793,16.05125397,15.88166,16.07439485,15.88466782,15.8811265,15.865,15.79487806,15.71900422,10.84911415,10.82615606,10.38975,14.61982113,237.8986793
02/09/2016,16.00479118,15.94357504,15.8823589,15.89866699,15.86490549,15.865,15.86205592,15.75671521,15.70634832,10.94113614,10.81404392,10.38975,14.57744559,222.5877586
03/09/2016,16.17318992,16.02762333,15.88205675,16.00342042,15.86482988,15.865,15.865,15.80974113,15.69727978,11.02517072,10.84606399,10.38975,14.62076049,232.2271339
04/09/2016,16.05809836,15.97906147,15.90002457,15.96034925,15.86201793,15.84350425,15.78048844,15.50160731,15.43891401,11.21221578,10.81502219,10.38978933,14.56175774,230.2887068
05/09/2016,16.08864211,15.98799409,15.88734607,15.95761192,15.88118769,15.88735308,15.87515575,15.75221946,15.62799715,11.5058241,10.82845471,10.38976967,14.63912965,221.2705969
06/09/2016,16.39265763,16.17949254,15.96632746,16.23737174,15.98526851,15.95873021,15.88419396,15.66112806,15.48576656,11.86513974,10.84042979,10.38975,14.73718802,241.2559332
07/09/2016,16.33420338,16.20996026,16.08571715,16.20131635,16.07892267,16.04178164,15.99683135,15.74970474,15.71126551,11.65372147,10.83703283,10.38975,14.77418395,237.297927
08/09/2016,16.33338,16.20754258,16.08170515,16.10093976,16.29375481,16.25491525,16.15926931,15.91267111,15.65088615,11.79306294,10.86622506,10.389868,14.83701834,230.5969737
09/09/2016,16.17380871,16.02994977,15.88609083,15.9836596,15.93127628,15.87279901,15.86606129,15.75769388,15.77769863,12.19804007,10.86402606,10.39368492,14.72789909,213.3687279
10/09/2016,15.88166,15.81693565,15.75221129,15.63782985,15.86450708,15.86486263,15.86156483,15.57314324,15.52585146,13.83875747,10.86630364,10.38975,14.73944809,167.1620507
11/09/2016,15.82572092,15.62871306,15.43170521,15.57718546,15.47986015,15.52408163,15.51308846,15.41324938,15.54172681,15.00422525,10.86754038,10.38976967,14.6830722,139.5333885
12/09/2016,15.73031225,15.5805804,15.43084854,15.36603679,15.41251097,15.4127,15.4127,15.41218908,15.29268056,15.15624076,10.86756042,10.38974996,14.62200914,135.1988485
13/09/2016,15.74782424,15.59935956,15.45089488,15.48041247,15.41184013,15.4127,15.4127,15.359508,15.27680925,14.82934238,10.85574465,10.39820989,14.60294545,144.7042925
14/09/2016,15.48844056,15.45822082,15.42800108,15.1581675,15.41086656,15.4127,15.4127,15.32318607,15.09540985,14.82835338,10.86765925,10.38972,14.52278542,129.6295558
15/09/2016,15.43333324,15.41956462,15.405796,15.12515313,15.411736,15.4127,15.4127,15.33711996,15.14617807,14.98908919,10.86762,10.38972,14.52922585,121.2637346
16/09/2016,15.51547625,15.3785669,15.24165756,15.15806693,15.41066101,15.4127,15.41262146,15.20677326,15.08296474,14.866272,10.86762,10.38972,14.49525834,127.2687846
17/09/2016,15.43233333,15.37001831,15.30770329,15.12153671,15.41135799,15.4127,15.41266071,15.16750735,15.1106004,15.25685614,10.86762,10.38972,14.52171785,115.2279668
18/09/2016,15.45321288,15.41828185,15.38335083,15.13436718,15.41109331,15.4127,15.4127,15.41136425,15.35230299,14.9505571,10.86762,10.38972,14.54977253,118.8886076
19/09/2016,15.43001975,15.34716063,15.26430151,15.11735592,15.41073951,15.4127,15.40537425,15.13320608,15.01285731,15.02660419,10.86758592,10.38973704,14.48480351,120.719102
20/09/2016,15.43,15.24108325,15.0521665,15.10448924,15.40883306,15.41268033,15.41140283,15.05635808,15.05238244,14.93015593,10.86756,10.38975,14.44640514,117.5959944
21/09/2016,15.4212779,15.19985395,14.97843,15.08974203,15.1396025,15.20488824,15.19200972,14.97582685,14.95659133,15.11875451,10.87309929,10.38975,14.37831886,117.170352
22/09/2016,15.0771806,15.02780528,14.97842996,14.88246607,14.94561574,14.96274739,14.96284549,14.96019333,14.88749971,14.70716564,10.87981969,10.39034038,14.22184244,108.2610972
23/09/2016,14.97843,14.85863497,14.73883993,14.60648963,14.85279438,14.90788554,14.90656983,14.70392154,14.68357439,14.6823864,11.38203871,10.39035996,14.14099377,96.15404712
24/09/2016,14.97360544,14.75025231,14.52689917,14.61176779,14.49973147,14.52014892,14.5231904,14.5081,14.4324095,14.44338732,13.7941429,10.38974971,14.16444874,70.53259776
25/09/2016,14.56622874,14.54653424,14.52683974,14.18545135,14.47682536,14.5081,14.5081,14.49231742,14.41331158,14.22743783,14.09758135,10.38974933,14.07820641,44.46534232
26/09/2016,14.52928815,14.42309743,14.31690671,14.14057828,14.47086799,14.50794296,14.50684371,14.27875985,14.26667301,14.18462172,14.07241789,10.38974983,14.00731229,42.60209155
27/09/2016,14.52689917,14.41915003,14.31140089,14.15850556,14.49135703,14.5081,14.5081,14.42210196,14.39000797,14.19297825,14.08702583,10.38974967,14.03378136,38.94111718
28/09/2016,14.5269,14.42861316,14.33032632,14.17345163,14.49820024,14.5081,14.5081,14.42418192,14.3736115,14.20064833,14.31124086,10.38975,14.05609366,35.50213412
29/09/2016,14.52685947,14.32589285,14.12492622,14.14329763,14.41698415,14.4906685,14.49196513,14.15669254,14.29332821,14.19126081,14.36457193,10.38974888,13.99301636,33.84461628
30/09/2016,14.50674765,14.29108174,14.07541583,14.12371379,14.04857701,14.12203036,14.11953724,14.05586358,13.98747735,14.00354813,14.0403786,10.38974871,13.81367667,51.70977329
01/10/2016,14.32359218,14.1995039,14.07541563,14.00550582,13.98986257,14.05590258,14.05603996,14.05576525,13.9772859,13.8033635,14.02832897,10.38974908,13.74669295,45.75336391
02/10/2016,14.08293183,14.07817335,14.07341488,13.65861146,13.95006739,14.05586925,14.05586925,14.05239617,13.97714238,13.69664693,14.03633,10.38978567,13.67560321,32.97124858
03/10/2016,14.07379649,13.92739791,13.78099933,13.63127564,13.95068707,14.055871,14.055871,13.90924913,13.97198585,13.7094669,14.03633,10.38974704,13.62438978,27.01557337
04/10/2016,14.07433938,13.84925548,13.62417158,13.63764092,13.76461246,13.94782564,13.94495979,13.61593406,13.63610893,13.70899768,13.90591315,10.38974725,13.50829219,34.80134396
05/10/2016,14.07528089,13.8496388,13.62399671,13.63333597,13.54474011,13.73874381,13.75196876,13.60376975,13.52313358,13.715096,13.99137583,10.38974854,13.4534024,37.88572288
06/10/2016,13.81263521,13.71831592,13.62399663,13.44793707,13.47921228,13.61189231,13.61546331,13.60377,13.52220371,13.5938804,13.68995846,10.38974954,13.3424179,31.75516576
07/10/2016,13.62220128,13.61525301,13.60830474,13.1734015,13.4648479,13.60377,13.60377,13.60377,13.522204,13.22908211,13.58346918,10.38974838,13.25165184,28.78121358
08/10/2016,13.62255565,13.47434683,13.326138,13.17304244,13.46561738,13.60376983,13.60376983,13.51262907,13.52153518,13.22188496,13.58346932,10.38974813,13.20820888,23.77706877
09/10/2016,13.62225529,13.41343694,13.2046186,13.17687213,13.46772543,13.60373033,13.60376958,13.41250989,13.50895761,13.23255294,13.58346783,10.38974758,13.18497035,22.00027346
10/10/2016,13.62315615,13.44882662,13.27449708,13.18798674,13.47617365,13.60168938,13.60151267,13.36004578,13.47686878,13.24161924,13.58341004,10.3897475,13.18879447,24.15243166
11/10/2016,13.59649001,13.38457001,13.17265,13.17272476,13.176031,13.37389689,13.37542804,13.17565901,13.19572533,13.18484676,13.37559317,10.38974821,13.04778027,33.58352712
12/10/2016,13.30419899,13.23842449,13.17265,13.05832167,12.98268972,13.15165554,13.15167521,13.15163588,13.06726538,12.94395596,13.13743147,10.38974888,12.89580443,30.51363001
13/10/2016,13.16680308,13.16972654,13.17265,12.78335268,12.97202425,13.1516116,13.15163025,13.15163025,13.06726754,12.77516803,13.1306509,10.38984642,12.8401968,25.65093001
14/10/2016,13.16205494,13.1120969,13.06213886,12.72134988,12.95663132,13.15157275,13.15162875,13.03738865,13.06171485,12.72607919,13.126702,10.38976788,12.80492716,24.87159737
15/10/2016,13.15932746,12.94591503,12.7325026,12.72129275,12.7681291,13.02819592,13.02396508,12.74597139,12.85046594,12.70704718,13.12287528,10.40442338,12.68417592,25.22064845
16/10/2016,13.09422056,12.90775824,12.72129592,12.71978817,12.46143378,12.71782642,12.72312357,12.69969,12.61363285,12.64888293,12.76505482,10.47796725,12.54588954,35.22798273
17/10/2016,12.79137808,12.75633758,12.72129708,12.4320811,12.45809933,12.69939097,12.69969,12.69969,12.61231,12.37421554,12.67792688,10.89630322,12.48489332,22.94764593
18/10/2016,12.68566176,12.6596251,12.63358844,12.27105763,12.44795607,12.69795275,12.69969,12.68801729,12.61231,12.25367708,12.67792733,11.79461529,12.51017323,12.46850289
19/10/2016,12.66639878,12.50957156,12.35274435,12.27013488,12.41059369,12.68748039,12.69402063,12.42760257,12.42586543,12.25570388,12.67610075,12.15649336,12.46105919,8.211313936
20/10/2016,12.66501744,12.47618908,12.28736071,12.27014017,12.38460715,12.68238171,12.67675625,12.34590703,12.22208088,12.25039007,12.63437508,12.17802671,12.42276936,10.74356471
21/10/2016,12.64722158,12.45868058,12.27013958,12.27013958,12.20666869,12.58181713,12.59665508,12.25033933,12.20276104,12.24858364,12.66565176,12.19886492,12.38312691,11.19159991
22/10/2016,12.64765426,12.45889522,12.27013617,12.27013617,12.02009774,12.3779034,12.38979356,12.24770296,12.20274175,12.24878422,12.52528104,12.2047096,12.32198634,15.88973947
23/10/2016,12.24732438,12.25873135,12.27013833,12.05226624,11.95054447,12.22976318,12.24860696,12.24770354,12.20274242,12.02953557,12.2597494,12.19372979,12.18256964,4.994085737
24/10/2016,12.16854743,12.20090565,12.23326388,11.81890963,11.95549549,12.21735219,12.24768468,12.2432145,12.1287951,11.79614853,12.22490543,11.90860426,12.0953189,6.970843756
25/10/2016,12.10696263,11.97768469,11.84840675,11.81889,11.76518783,12.06638871,12.12992647,11.85845799,11.85668296,11.7958686,12.13895168,11.79900463,11.93020108,6.524314408
26/10/2016,12.14439688,11.98164344,11.81889,11.81889,11.50156278,11.87877907,11.91225246,11.79585,11.75099474,11.79590579,12.03764085,11.74937,11.848848,13.75182116
27/10/2016,12.13889242,11.9789206,11.81894879,11.81889,11.69295326,12.09859067,12.12927236,11.79614385,11.74937,11.79585,12.21406469,11.74937,11.91510555,8.392625326
28/10/2016,12.14727608,11.98347492,11.81967375,11.81889,11.79330188,12.16750024,12.19505115,11.79810303,11.74937,11.79585,12.2183275,11.74937,11.93634905,7.821782173
29/10/2016,12.16334122,11.99162512,11.81990901,11.81889,11.85504736,12.20102339,12.22476286,11.80935214,11.749429,11.79585,12.22101704,11.74937,11.9499681,8.014233082
30/10/2016,12.16557236,11.99370126,11.82183015,11.81889,11.8348496,12.1911336,12.21078293,11.80302233,11.74937,11.79588719,12.22496894,11.74937,11.94661486,8.305103969
31/10/2016,12.14428356,11.98393886,11.82359417,11.81889,11.83274219,12.18460064,12.21959642,11.8027865,11.74938967,11.79585,12.22514633,11.74956679,11.94419876,7.311953266
01/11/2016,12.11740188,11.96814594,11.81889,11.81889,11.51715443,11.85515811,11.92027522,11.79639833,11.74937,11.79583038,12.13653958,11.75698588,11.85425331,11.04406925
02/11/2016,11.93295019,11.8759201,11.81889,11.78261642,11.44184614,11.72674333,11.79665888,11.79585,11.74937,11.78128954,11.84967699,11.74937,11.77509847,8.090609726
03/11/2016,11.69925542,11.75907271,11.81889,11.51082429,11.45373739,11.72873594,11.79564507,11.79585,11.74937,11.56824196,11.77253432,11.74937,11.70012726,1.139453745
04/11/2016,11.61396225,11.70438636,11.79481047,11.36915826,11.40966961,11.69457821,11.79445246,11.79253342,11.70488976,11.35154513,11.7627881,11.61024914,11.63358526,1.558572519
05/11/2016,11.61730235,11.50344918,11.38959601,11.36780883,11.22931846,11.57353528,11.67427321,11.41339551,11.30832083,11.34399658,11.67906075,11.36347383,11.45529424,5.806780002
06/11/2016,11.18160436,11.27461858,11.36763279,11.12648215,10.93138172,11.22092614,11.32467149,11.34399742,11.28499079,11.03573228,11.28133618,11.20909399,11.21520566,1.168694391
07/11/2016,11.1250166,11.10164867,11.07828074,10.91675517,10.92951632,11.22026314,11.31083594,11.09557156,10.87991288,10.89222021,11.21665475,10.87179154,11.05320563,4.223764935
08/11/2016,11.06687836,10.99194482,10.91701128,10.88876572,10.56799926,10.90276665,11.00038374,10.89686721,10.84289906,10.87772721,10.99491014,10.83658493,10.8987282,7.418240449
09/11/2016,10.64596582,10.77580972,10.90565363,10.4922781,10.47499731,10.76267918,10.87832393,10.89092567,10.72817386,10.46426051,10.80430132,10.64653024,10.70582494,0.838492857
10/11/2016,10.62229574,10.58872426,10.55515278,10.46575675,10.37998836,10.67563374,10.78944315,10.58148613,10.40621488,10.44049575,10.74559606,10.49388221,10.56205582,2.160570306
11/11/2016,10.47191329,10.46883579,10.46575829,10.4381265,10.03756808,10.35142854,10.46096465,10.44046044,10.3897315,10.4234255,10.44860514,10.38975117,10.39888074,3.478489713
12/11/2016,10.19732078,10.33153389,10.465747,10.30328147,10.02196089,10.29261385,10.42691988,10.44049425,10.38974133,10.24928779,10.34602668,10.38974133,10.32122243,-3.351447048
13/11/2016,10.169946,10.317845,10.465744,10.17631542,10.02168243,10.28972831,10.41815157,10.44049221,10.38974508,10.19612074,10.34621461,10.38972542,10.30180923,-3.864624869
14/11/2016,10.4363941,10.45106867,10.46574325,10.42525267,10.02843185,10.27343283,10.43501179,10.4404925,10.38974596,10.39644942,10.39392608,10.38974596,10.37714126,3.475141448
15/11/2016,10.63490964,10.55032851,10.46574738,10.46574738,10.13191858,10.46424428,10.56923776,10.44049454,10.38973988,10.44031817,10.53150686,10.39003504,10.45618567,7.60578714
16/11/2016,10.53950065,10.50262122,10.46574179,10.46323751,10.06677974,10.41059925,10.52672319,10.44046015,10.38974746,10.44028171,10.64196999,10.40524838,10.44107592,2.982588571
17/11/2016,10.19742828,10.30309851,10.40876874,10.09317526,10.01598563,10.28014033,10.36816821,10.40370381,10.27580929,10.08473319,10.31220661,10.251746,10.24958032,0.204939301
18/11/2016,10.00026962,10.01029928,10.02032893,9.94187845,9.655638272,9.885401817,9.973834971,9.988624403,10.05432014,9.749015464,9.937136403,9.717222081,9.911164153,5.871682642
19/11/2016,9.695306578,9.767041472,9.838776365,9.564280428,9.561127056,9.784870168,9.874413801,9.699227025,9.865299586,9.529368901,9.637127811,9.446150551,9.688582479,3.020914332
20/11/2016,9.571250386,9.567613783,9.563977179,9.554781717,9.208459876,9.424458993,9.501396458,9.529192297,9.477895967,9.176457492,9.370579943,9.224834601,9.430908224,10.05439164
21/11/2016,9.165321836,9.353461902,9.541601968,9.171407601,9.11290356,9.229856815,9.426472653,9.492579617,9.449803286,9.089416631,9.325616489,9.170555343,9.294083142,-0.987215208
22/11/2016,9.130984425,9.13599288,9.141001335,9.113021008,8.829933957,8.916964067,9.169029782,9.093534981,9.275427618,9.085615551,9.160776993,9.037634728,9.090826444,0.610790844
23/11/2016,8.803585718,8.958352474,9.113119231,8.840491353,8.66238436,8.78636471,8.968048751,9.064638113,8.954339236,8.836423247,8.897562832,8.854088553,8.894949881,-0.28952258
24/11/2016,8.7260538,8.806551229,8.887048658,8.662383522,8.66236394,8.809597457,8.96672771,8.929091028,8.848857063,8.634922919,8.841508301,8.568196432,8.778608505,-0.508004791
25/11/2016,8.632831219,8.647780385,8.662729551,8.660987375,8.358743731,8.499896925,8.668337524,8.608443638,8.651823642,8.62262184,8.46571266,8.41283791,8.574395533,3.274180646
26/11/2016,8.252739851,8.45751726,8.662294668,8.369371114,8.211725,8.228845746,8.47945381,8.549847404,8.437708553,8.221820428,8.307658513,8.291687958,8.372555859,1.116097407
27/11/2016,8.240594713,8.447069563,8.653544414,8.211744561,8.211725,8.213006515,8.4451545,8.49970535,8.210801319,8.182855431,8.260351575,8.180577367,8.313094192,3.490580489
28/11/2016,8.240489767,8.340302408,8.440115049,8.211725,8.211725,8.212787113,8.476802646,8.511565788,8.112026533,8.182855,8.268680775,8.240156465,8.287435962,1.489236633
29/11/2016,8.240526133,8.23113354,8.221740946,8.211725,8.192079546,8.209470736,8.444456617,8.178077121,8.095789167,8.182855043,8.252112064,8.187186364,8.220596023,1.041312586
30/11/2016,8.240420997,8.226072999,8.211725,8.211725,8.083954194,8.160533797,8.388407943,8.104551657,8.095789083,8.182855172,8.27747055,8.093881654,8.189782337,1.746289879
01/12/2016,8.126037421,8.168826277,8.211615133,8.182536265,7.784904326,7.847035426,8.086308868,8.101362269,8.095789125,8.182620082,8.184638964,8.052600994,8.085356263,1.668031048
02/12/2016,7.875773607,8.043602815,8.211432022,8.009655399,7.761027779,7.763296601,7.951717386,8.081064008,8.095297178,8.125158744,7.807806368,8.019571403,7.978783609,-0.618276584
03/12/2016,7.790545646,8.001034623,8.2115236,7.781383867,7.761032947,7.761106192,7.923105304,8.079817996,7.946251601,7.864965307,7.761575281,8.011555315,7.907824807,0.641579946
04/12/2016,7.790550814,7.887756469,7.984962124,7.76102744,7.76102744,7.76102744,7.953357478,8.051349807,7.67514056,7.731637725,7.764887963,7.947149513,7.839156231,1.356127175
05/12/2016,7.790528244,7.775837433,7.761146621,7.761031592,7.66452071,7.708771485,7.83271389,7.674995496,7.642256542,7.731500915,7.746387775,7.712249531,7.733495019,2.166041512
06/12/2016,7.790522757,7.775732224,7.76094169,7.761032947,7.597744986,7.652800938,7.751637275,7.637712594,7.642263292,7.731500756,7.756534774,7.761544457,7.718330724,2.471174093
07/12/2016,7.950411879,8.012136309,8.073860739,7.915997919,7.76172046,7.763137679,7.893644449,8.060156336,7.768390179,7.776812381,7.785357313,7.986902794,7.895710703,5.146824678
08/12/2016,8.232580146,8.222162353,8.211744561,8.178972117,7.778289051,7.791870826,7.988292456,8.131581518,8.021749779,7.880560065,7.8263774,8.078404861,8.028548761,10.32251626
